"","RNA_S6614Nr10.bam","RNA_S6614Nr11.bam","RNA_S6614Nr12.bam","RNA_S6614Nr13.bam","RNA_S6614Nr14.bam","RNA_S6614Nr15.bam","RNA_S6614Nr16.bam","RNA_S6614Nr17.bam","RNA_S6614Nr18.bam","RNA_S6614Nr1.bam","RNA_S6614Nr2.bam","RNA_S6614Nr3.bam","RNA_S6614Nr4.bam","RNA_S6614Nr5.bam","RNA_S6614Nr6.bam","RNA_S6614Nr7.bam","RNA_S6614Nr8.bam","RNA_S6614Nr9.bam"
"YNR019W",2753.00329985215,3688.52752889271,3435.32973492311,2211.63696206784,2543.09214424228,2609.56526806656,1585.4195446475,2508.76928165215,1909.52216301352,1705.70941945353,2324.56439894669,2648.64979249598,2283.63350483698,2746.22173417488,3286.72840802959,1825.09386756942,2110.15098510252,2333.03636132678
"YNL031C",66283.8486810555,65775.4179341462,61632.8352209504,73962.2079580834,70419.3385946489,73237.8083627745,62133.6184853759,57916.9836318717,49601.4246452877,70027.3480075792,54986.24038286,55672.8482432534,85710.175697728,58989.866059771,51055.4817715682,54276.9664708518,56861.2342990993,60391.0022635006
"YNL019C",2.75025304680534,0,0,1.86321563779936,0,2.39409657620786,3.42176880139748,0,0,2.45425815748709,2.51032872456446,3.47136276867101,1.57275034768387,0,1.81537056505363,2.00780403472984,1.88070497780973,7.24170624312502
"YNL214W",1507.13866964933,893.411687178388,950.027009541164,669.82602178887,2067.33020304553,1116.84605280096,990.031773204337,668.480843073458,1361.47199538124,809.90519197074,896.187354669513,873.481656666842,1037.22885429751,1823.50584877347,827.808977664453,772.000651353624,744.759171212653,911.248035593232
"YNL006W",33286.312625485,46631.1530454479,56956.1903075973,27828.0571583523,62886.0031058651,47193.6287584974,23074.1276174237,34621.4093108251,34717.5358822216,9704.95484075645,19816.5349517119,39225.9653656363,22075.9102552647,41788.9802277536,45918.8907577489,19623.2727334321,34533.5048025422,34279.8234528728
"YNR030W",1729.90916644056,2946.07488343734,3921.70080591184,2395.16370239108,1791.33570677118,3214.07465355905,2489.9070978169,3295.21733232681,3364.45113434889,1875.05323232014,2409.07879934036,2065.46084735925,1735.53000866915,1757.72808268545,2993.54606177343,3026.76458235523,2709.46897136455,3696.89103711532
"YNL038W",24028.9608699383,19502.1992203308,20024.0573347171,11989.7926292389,36127.6795623132,21816.2050506941,21390.6173671361,13389.278062736,19735.574983895,8556.36202305249,13493.016894534,6536.14217306142,12849.3703405772,35408.5369172155,8691.99426547676,18595.2770676504,9273.1293439205,12933.6873502213
"YNL090W",3749.97002931908,2947.97373930807,3769.37580016262,2074.69061268959,5494.91899487182,4431.47276256074,3200.49441890711,2095.88405504796,3952.88394591197,2545.88379536661,2225.82480244716,2431.25569910796,3257.95234522714,5437.6286632764,2577.82620237615,2713.54715293738,2169.07974107389,3053.58613251772
"YNL151C",625.682568148215,642.762712242049,868.519769622724,982.846248939163,628.216043900677,986.367789397637,1290.00683812685,876.889576502242,1037.25705410825,1284.39510241824,641.807377246981,964.171008998372,1464.23057369369,732.691227813789,795.132307493488,1141.43659374391,816.225960369422,1221.43445300709
"YNL254C",248.897900735883,274.384673320461,293.960537410768,375.437951016571,181.367811837434,246.591947349409,330.77098413509,376.512004260492,276.909558382625,308.418441790878,293.708460774042,238.222270000048,342.073200621242,168.098735558276,366.704854140832,415.615435189077,297.778288153207,387.431284007189
"YNR008W",930.960656343608,1821.95220796528,1806.52112081527,1685.27854438952,859.525716968709,1392.16715906487,1415.47169417809,1702.66002971063,1705.30136370633,1182.95243190878,1378.17046978589,1334.30506420792,1167.76713315528,1003.11093284232,1550.3264625558,1512.88034016893,1520.23652372953,1774.21802956563
"YNR038W",448.29124662927,537.376211416544,566.542126646208,840.310252647512,224.73837553769,535.080584782456,773.31974911583,597.700518512739,616.12376740134,659.377358311532,350.609245197503,524.609698415406,717.174158543846,387.357955851679,488.334681999425,666.590939530307,500.267524097388,564.853086963752
"YNR003W-A",0,0,0,0,5.25703802427345,0,0,1.96612012668664,0,0,2.51032872456446,3.47136276867101,0,0,1.81537056505363,0,0,0
"YNL307C",2186.45117221025,2662.19593076323,2797.96984244613,2572.16918798202,1882.01961268989,2511.40730844204,2533.2495026346,2582.4987864029,2487.57086613725,3556.22007019879,2518.69648697968,3792.46382477307,3389.27699925875,2181.62924191936,3584.44918069838,2980.58508955645,3256.12721824791,3413.25754259293
"YNL131W",3164.16613034954,3194.82500250295,3134.68827620756,2855.37796492752,3221.25004937356,3379.26731731739,3136.62140128102,3191.01296561242,3453.29295099665,3673.20637570568,3856.70169717254,3712.62248109364,3784.0373365274,3970.41904747971,3676.12539423359,3394.19272071079,3897.44761568103,3821.20699428897
"YNL265C",3011.52708625185,2296.66617564774,1838.58954307826,1558.57988101916,3385.5324876321,1999.07064113356,1761.07034311924,2020.18843017052,2301.81070405557,2027.21723808434,2670.98976293659,2361.82844373454,2454.27691756068,3332.74014845973,1972.40011893076,1921.46846123646,2355.89643553632,1967.33019604896
"YNL175C",335.530871710251,354.136619891114,514.430940468844,589.707749363498,197.138925910254,653.588365304745,540.639470620802,359.799983183655,576.894913297135,970.250058259897,220.908927761673,644.805634280639,1063.96561020814,354.469072807669,412.089118267173,563.18903174172,344.79591259845,607.096373381981
"YNL042W",558.301368501484,691.18353694566,824.425689011109,831.925782277414,563.817328103328,778.081387267553,758.492084309775,772.68520978785,867.649949598891,1070.05655666437,765.650260992161,1025.3537777962,750.201915845208,597.481375299524,1042.02270434078,834.242576430249,836.913715125329,940.214860565732
"YNL022C",438.665360965452,413.001151883739,359.433566197712,651.193865410876,339.078952565638,393.828886786192,607.934257048285,532.81855433208,423.440866360097,542.391052804647,333.036944125552,505.517203187715,582.704003816875,290.518466888759,423.889026940022,501.95100868246,465.787932837543,502.091632856668
"YNL056W",1238.98899758581,1358.6313755072,1455.1046601833,1590.25454686175,1029.06519325153,1332.31474465967,1826.08395034579,2064.42613302097,1674.14903838829,2007.58317282444,1799.90569551272,2036.38818417163,2092.54433759339,1684.64167592098,1999.63067740657,1918.45675518436,2108.89718178398,2120.61297819511
"YNL011C",1650.1518280832,1535.22497148507,1463.12176574905,1290.27682917606,2009.50278477853,1368.22619330279,1229.55558930216,1500.14965666191,1334.93482936957,1318.75471662306,1682.75702169971,1338.64426766876,1519.27683586262,1920.34533773639,1436.86580223994,1248.85410960196,1439.99311134298,1262.4707883848
"YNL329C",1463.13462090044,1299.76684351457,1392.30399991827,1545.53737155457,1335.28765816546,1341.8911309645,1431.43994858461,1833.40701813529,1551.84731676929,1232.03759505852,1200.77390658334,1324.75881659407,1523.20871173183,1193.13559042994,1295.26689816576,1623.30956207908,1485.13003081042,1433.85783613875
"YNL074C",2004.93447112109,2562.50599754991,2353.0204835471,2418.45389786357,1846.53460602605,1951.1887096094,1895.6599159742,2209.91902239579,1899.13805457417,2545.06570931411,2213.27315882434,3189.31454371649,2451.13141686532,1733.975000487,2743.02492379603,2137.30739496991,2797.86210532161,2155.61455837021
"YNL093W",255.773533352897,230.710988293675,296.632905932684,93.160781889968,206.338742452733,148.433987724887,26.233560810714,95.3568261443021,89.9956064743531,85.0809494595525,167.355248304298,140.156271785092,55.8326373427775,111.456770315813,132.522051248915,33.1287665730424,95.2890522090263,54.3127968234377
"YNR047W",1728.53403991716,1198.17805443053,1320.15004982654,1100.22883412052,1373.40118384144,1219.7922055779,1132.60547326257,1510.96331735868,1436.46833410987,1079.05550324182,1302.86060804896,1146.85147469968,1262.91852919015,1134.66646501836,1032.94585151551,1376.34966580731,1186.09793933867,1093.49764271188
"YNL183C",1086.34995348811,1091.84212566966,1270.71123217109,1252.08090860117,1079.00705448213,851.101332841893,1098.38778524859,1393.97916982083,1197.63384000485,1415.28887081756,1565.6083478867,1572.52733420797,1111.9344958125,1105.43190231257,1538.52655388295,1244.8385015325,1470.71129264721,1255.22908214167
"YNL057W",30.2527835148587,38.9265453499616,65.4730287869438,55.8964691339808,40.7420446881192,34.7144003550139,35.3582776144406,33.4240421536729,28.8447456648568,30.2691839423408,41.0020358345529,41.2224328779682,30.6686317798355,87.7036881173613,39.030467148653,37.144374642502,60.8094609491812,26.5529228914584
"YNL238W",2343.21559587815,2836.89067087037,3726.61790381197,3689.16696284273,2130.41465933682,3399.61713821516,4167.71440010213,4221.25991199622,3699.05018406123,3585.67116808864,3445.84456258549,3158.50619914453,3100.67731045876,2156.0489995518,3427.41962682125,4252.5289455578,3602.80383582417,4375.19752188803
"YNL154C",2605.86476184806,2932.78289234223,3385.89091726767,3517.75112416519,2242.12671735263,3331.38538579323,3631.63728788319,3343.38727543063,3549.05750660398,4388.21358558692,2914.49164921934,4557.46539491895,4373.81871690885,2278.46873088228,3751.46327268332,3975.45198876508,3642.29864035817,4023.97476909647
"YNL267W",2838.26114430311,2202.67281004661,2254.14284823621,2082.14347524079,2603.54808152143,2535.34827420412,2699.77558430261,3219.52170744938,3207.53571793207,2687.41268244836,3016.57835068496,2551.45163497319,2462.92704447295,2406.3699427201,2494.31915638368,3116.11186190071,3084.98306526722,2963.06480447865
"tP(UGG)N2",103.1344892552,110.13364050233,94.8690825280206,83.8447037009712,178.739292825297,101.749104488834,100.371884840993,57.0174836739126,74.9963387286276,42.5404747297762,100.413148982579,28.2048224954519,48.7552607782001,191.851817756728,58.091858081716,117.456536031696,49.5252310823229,63.9684051476044
"YNL014W",343.781630850668,192.733870879078,219.134218797118,323.267913158189,308.850983926065,213.074595282499,303.39683372391,280.172118052846,236.526914451825,327.234420998279,371.528651235541,272.06805699459,368.023581358026,306.962908410765,334.935869252394,397.545198876508,263.298696893362,253.459718509376
"NME1",456.542005769686,252.547830807068,309.994748542265,134.151525921554,435.019896508628,325.597134364268,327.349215333692,191.696712351948,327.676310752773,651.196497786575,283.667145875784,444.334434389889,163.566036159123,464.09868295437,417.535229962334,288.119878983732,165.502038047256,222.078991455834
"YNL078W",631.183074241825,647.509851918874,713.522395351592,705.227118907058,524.389542921277,708.652586557525,589.684823440832,714.684666050594,717.657272141636,1055.33100771945,841.796898970617,1129.49466085633,698.30115437164,533.530769380615,991.19232851928,578.247562002194,1065.10591909958,928.145350160524
"YNL209W",8279.63679740748,11092.1665688683,16111.709818632,15569.9614772704,4552.59492902081,14882.9013659961,19546.2839831829,12242.0469688144,14053.1600879182,19746.1430490886,7410.4903949143,19708.6621191296,22967.6597024014,6552.19636643453,13805.8931472328,20466.5504280186,12594.4543347325,17564.7584926997
"YNL253W",1897.67460229568,1545.66867877409,1213.2553089499,1198.97926292389,2156.69984945818,1352.66456555744,1193.05672208725,1215.06223829234,1318.78177179725,1229.58333690103,1190.73259168508,1319.55177244107,1788.21714531656,2039.11074872865,1199.95994350045,1239.81899144568,1260.07233513252,1170.74250930521
"YNL173C",2549.48457438855,1881.76616789327,1656.86848358797,1290.27682917606,2101.50095020331,1837.46912223953,1227.27441010123,1741.98243224436,1826.44929549873,1875.87131837263,2440.03952027666,2171.33741180371,1591.62335185608,2550.71559607993,2094.93763207188,1284.9945822271,2144.00367470309,1856.29070032105
"YNL066W",2786.00633641381,4412.94104357614,5004.01005728785,6758.81472611718,2989.94037630552,5567.47158797137,5947.03417682882,5614.25602175371,5022.44711516486,4647.54686422805,4571.30860743189,4786.14141730515,5784.57577878129,3727.40674498786,4836.14718530286,6085.65402926615,5997.56817423522,5620.77099570554
"YNL321W",1371.00114383246,1367.17622692548,1917.42441447478,1132.83510778201,1082.94983300033,1489.12807040129,1382.39459576458,1540.45511925898,1724.91579075843,1609.17526525904,1522.09598332759,1535.64410479084,1336.05142035745,977.530690474756,1902.5083521762,1733.73878398922,1547.82019673741,1613.69354117636
"YNR054C",147.138538004086,192.733870879078,228.487508623824,362.395441551976,99.8837224611955,264.547671670968,265.757376908538,229.052994758994,224.989016185883,338.687625733219,110.454463880836,265.125331457248,327.132072318246,76.7407271026912,162.4756655723,271.053544688528,155.471611498938,287.254347643959
"YNR072W",5.50050609361068,7.59542348291934,2.67236852191607,1.86321563779936,15.7711140728203,8.37933801672749,2.28117920093165,3.93224025337328,9.23031861275416,8.18086052495697,1.67355248304298,4.33920346083876,7.86375173841937,10.9629610146702,10.8922233903218,2.00780403472984,3.76140995561946,4.82780416208335
"YNR076W",52.2548078893015,56.0162481865302,97.5414510499367,69.870586417476,14.456854566752,70.6258489981317,58.1700696237571,51.1191232938527,44.9978032371765,25.3606676273666,43.5123645591174,32.5440259562907,57.4053876904614,34.7160432131222,52.6457463865551,63.24582709399,39.4948045340043,48.2780416208335
"YNR031C",1674.90410550445,1606.43206663744,1556.65466401611,1718.81642586991,1652.02419912793,1667.48826532877,1879.69166156768,2249.24142492952,1782.60528208815,1818.60529469793,1999.05844099483,1881.0447002736,1769.34414114436,1342.9627242971,1812.64750920605,1914.4411471149,1670.69292195431,1753.69986187678
"YNL110C",1965.05580194242,1682.38630146663,2083.11126283358,1784.02897319289,2456.35101684177,3674.93824447906,2852.61459076503,1674.15128787368,3420.98683585201,2153.20249016867,796.610981928456,1806.41040074717,4166.21567101458,2881.43158668914,979.392419846431,1882.31628255923,1111.49664188555,2112.16432091146
"YNL232W",2510.98103173328,2011.83779503826,2365.04614189573,1834.33579541347,2746.80236768288,2523.37779132308,2378.12931697125,1517.84473780209,2051.43831168461,1525.73048790447,1235.91850872724,1478.80053945385,1978.51993738631,2919.80195024049,1413.26598489425,1790.96119897902,1694.51518500657,1707.83572233698
"YNL262W",1188.10931621991,1075.70185076845,1125.06714772667,1539.94772464117,1038.26500979401,1355.05866213365,1175.94787808027,1499.16659659856,1438.77591376306,1031.60651219707,822.551045415623,1382.03630227714,1066.32473572967,548.148050733508,1038.39196321067,1127.38196550081,972.9513751869,1241.95262069594
"YNL142W",1018.96875384138,1406.10277227544,2994.38892880696,1355.48937649903,1101.34946608529,4417.10818310349,1615.07487425961,2339.6829507571,5177.05495192849,2410.89959670482,1465.19519890413,3829.78097453629,2171.18185497759,1176.69114890793,6174.98297702991,2952.47583307023,2155.28790456995,9001.4408602044
"YNL129W",5706.77507212108,3981.90076092047,4060.66396905147,3282.98595380247,11208.005067751,6278.5182711051,6840.11583399356,3548.84682866939,7102.73017251433,3210.16966999311,3273.46865683206,3809.82063861643,7183.53721304609,11794.318891616,3155.1140420632,4359.94646141585,3224.15523362514,4446.40763327876
"YNR014W",1387.50266211329,1088.0444139282,1284.07307478067,691.253001623563,1042.20778831221,930.106519856752,358.145134546269,685.192864150295,575.741123470541,1672.9859773537,940.536495470152,1378.56493950847,483.620731912791,422.073999064801,1210.85216689077,408.588121067522,1110.86974022628,780.897323216981
"YNL005C",2238.70598009955,2176.08882785639,1626.13624558593,2287.09719539872,2217.15578673733,1699.80856910758,1997.17239041566,2376.05617310081,1825.29550567214,2308.63884014286,2576.43404764466,2266.36596759608,2583.24244607076,2388.09834102898,2017.7843830571,2133.29178690046,2365.29996042537,2060.26542616907
"YNL174W",0,0,4.00855278287411,0.93160781889968,0,0,0,1.96612012668664,0,0,3.34710496608595,2.16960173041938,2.35912552152581,0,5.44611169516088,1.00390201736492,1.25380331853982,1.20695104052084
"YNL335W",2.75025304680534,9.49427935364918,12.0256583486223,4.6580390944984,5.25703802427345,2.39409657620786,2.28117920093165,3.93224025337328,2.30757965318854,4.09043026247848,5.85743369065041,13.0176103825163,3.14550069536775,0,9.98453810779494,6.02341210418952,6.895918251969,0
"YNL240C",369.909034795318,351.28833608502,390.165804199747,829.130958820715,371.935440217347,395.025935074296,759.63267391024,458.105989517988,403.826439307995,753.457254348537,440.144303040303,533.722025683167,749.415540671366,443.999921094142,540.98042838598,637.477781026724,560.450083387299,436.916276668543
"YNL318C",19.2517713276374,13.2919910951089,21.3789481753286,7.45286255119744,5.25703802427345,2.39409657620786,11.4058960046583,5.89836038005993,25.3833761850739,3.27234420998279,10.0413148982579,6.50880519125814,4.71825104305162,31.0617228748988,12.7075939553754,10.0390201736492,13.791836503938,16.8973145672917
"YNL256W",632.558200765228,990.253336585609,841.796084403563,1177.5522830892,641.358638961361,916.938988687609,878.253992358686,955.534381569708,910.340173182879,1133.86726875904,752.261841127818,1293.51655167603,1217.30876910732,692.493704093332,987.561587389172,933.628876149376,932.202767334355,1239.5387186149
"YNL012W",745.318575684247,457.62426484589,394.174356982621,262.71340492971,998.837224611955,374.676114176529,313.662140128102,307.697799826459,342.675578498498,220.065148121342,510.433507328108,269.898455264171,226.476050066478,1271.70347770174,285.920863995946,364.416432303466,325.988862820353,213.630334172188
"YNR029C",706.815033028972,826.951731702844,804.382925096738,875.711349765699,655.815493528113,852.298381129997,875.972813157755,937.839300429528,803.037719309612,1001.33732825473,768.160589716726,922.51465577432,987.687218345473,716.246786291784,898.608429701545,938.6483862362,803.687927184024,978.837293862399
"YNL130C-A",23.3771508978454,14.2414190304738,6.68092130479019,8.38447037009712,32.8564876517091,14.3645794572471,13.6870752055899,20.6442613302097,29.998535491451,14.7255489449225,13.3884198643438,12.5836900364324,3.93187586920968,52.9876449042391,9.07685282526813,13.050726225744,10.6573282075885,13.2764614457292
"YNL107W",2475.22774212481,1841.89019460794,1582.04216497432,1613.54474233425,3279.07746764056,1764.44917666519,1887.67578877094,1497.20047647188,1732.99231954459,1268.85146742083,1481.09394749303,1553.43483898028,2057.94382994435,3499.01172384889,1199.05225821792,1505.85302604738,1554.71611498938,1301.09322168146
"YNR065C",1437.00721695579,2185.58310721004,1953.50138952065,2751.03788921076,1563.96881222135,1582.49783687339,1556.90480463585,2437.98895709144,1278.39912786645,1011.97244693718,1603.26327875517,1207.16640280534,1229.10439671495,1028.69117520988,1224.46744612867,1552.03251884617,1576.65767306382,1196.08848115615
"YNL332W",20.62689785104,18.9885587072984,26.7236852191607,11.1792938267962,24.9709306152989,17.9557243215589,12.5464856051241,19.6612012668664,10.3841084393484,9.81703262994836,15.0619723473868,21.6960173041938,6.29100139073549,16.4444415220052,18.1537056505363,9.03511815628428,18.8070497780973,12.0695104052084
"YNL023C",796.198257050146,726.312370554162,704.169105524886,950.239975277674,680.786424143412,774.490242403241,1120.05898765744,739.261167634177,648.42988254598,688.010370148881,717.117238983915,625.279218706865,1049.02448190514,1004.93809301143,563.672560449151,965.753740705053,724.071416456746,604.682471300939
"YNR056C",26.1274039446507,47.4713967682459,78.8348713965242,70.8021942363757,23.6566711092305,59.8524144051964,116.340139247514,58.0005437372559,78.4577082084104,68.7192284096385,40.1652595930314,94.5946354462849,70.7737656457743,95.0123287938081,61.7225992118233,104.405809805952,58.9287559713715,91.7282790795836
"YNL186W",911.70888501597,1426.99018685347,1366.91649896007,2527.45201267483,891.06794511435,1335.90588952398,1588.8413134489,1955.30646598987,1460.69792046835,1243.49079979346,1067.72648418142,1024.48593710403,1294.37353614383,836.839357453156,1089.22233903218,1426.54476667555,1063.85211578104,1534.03477250198
"YNL153C",5141.59807100258,4779.420226627,4719.40280970379,4055.28883567031,8565.02920104752,5855.96022540441,5831.83462718177,3423.01514056144,5985.86162037107,3436.77950653442,3362.16693843334,3699.60487071112,6380.64816055347,11288.195524772,3092.48375756885,3919.23347579265,3484.94632388143,4310.02216569991
"YNL130C",5181.47674018126,9146.78872930562,12040.3563754929,6869.67605656624,5404.23508895311,10200.0484629336,7384.17707341576,7862.51438661988,8369.59140211484,6929.18886463855,7194.60212460175,7536.32857078476,6975.93416715182,6270.81370039133,10432.9346373632,8258.09799484383,7687.6950476269,11721.9085055384
"YNL088W",2828.63525863929,1927.33870879078,2060.39613039729,1630.31368307444,3055.65335160894,2572.45677113534,1883.11343036908,1697.74472939392,2373.34567330441,1819.42338075043,1480.25717125151,2037.68994520988,3583.51166719771,2534.27115455792,1500.40377201682,1947.56991368795,1334.67363258564,1671.62719112136
"YNL216W",1519.51480835995,1513.38812897168,1692.94545863383,1992.70912462642,1358.94432927469,1613.62109236409,1868.28576556302,2187.30864093889,1654.53461133618,1571.54330684423,1546.36249433171,2047.67011316981,1941.56030421574,1289.97507939286,1557.58794481601,1862.23824221193,1860.01722305382,1484.54977984063
"YNL276C",12.376138710624,12.3425631597439,17.3703953924545,37.2643127559872,15.7711140728203,11.9704828810393,12.5464856051241,18.6781412035231,4.61515930637708,15.5436349974182,10.8780911397793,7.37664588342589,9.43650208610324,18.2716016911169,9.98453810779494,10.0390201736492,16.2994431410176,9.65560832416669
"YNL108C",1284.36817285809,1537.1238273558,1340.19281374091,1702.97909294862,1548.19769814853,1689.03513451464,1398.3628501711,1448.04747330471,1355.70304624827,1262.30677900086,1184.03838175291,1642.82243027355,2302.50650900919,1794.27128606768,1236.26735480152,1409.47843238035,1381.69125703088,1421.78832573355
"YNL252C",1146.85552051783,1079.49956250991,843.132268664521,939.992289269777,1076.37853546999,983.973692821429,849.739252347041,1018.45022562368,888.418166477588,1365.38562161532,1343.86264388351,1518.72121129357,1317.96479135909,1280.8392785473,1386.94311170097,1012.9371355212,1523.99793368515,1280.57505399261
"YNL181W",1197.73520188373,1432.68675446566,983.431616065115,1187.79996909709,996.208705599819,1009.11170687161,943.267599585238,1130.51907284482,1043.02600324122,1128.95875244406,1061.03227424925,1106.93080285997,1344.70154726971,1118.22202349636,1111.00678581282,934.632778166741,993.639129942807,1050.04740525313
"YNL197C",1122.10324309658,1144.06066211473,1452.43229166139,1604.22866414525,917.353135235717,1380.19667618383,1746.24267831318,1717.40593066078,1614.15196740538,1866.87237179518,1347.2097488496,1861.51828469983,1347.06067279124,939.160326923411,1701.90990473777,1830.11337765625,1671.31982361358,1664.38548487823
"YNL064C",9330.23346128712,12027.3530852028,19237.0448050129,11373.9998609462,8066.92484824761,18395.0410432931,12713.0116867921,13789.3835085168,16192.286426424,17411.3254552659,6013.91084781493,30276.3582276564,20450.4727709334,4642.81398971281,26046.0291821069,14746.3167330733,13482.1470842587,23712.9670931129
"YNL202W",89.3832240211735,88.2967979889374,100.213819571853,66.1441551418773,93.3124249308537,93.3697664721064,54.7483008223597,67.8311443706891,58.8432811563078,38.4500444672978,114.638345088444,58.5792467213232,50.3280111258839,126.074051668707,67.1687109069841,37.144374642502,78.3627074087387,84.4865728364586
"YNL283C",2780.5058303202,4725.3028343112,7479.95949284309,5053.04080971187,2332.81062327134,4255.50666420946,4127.79376408583,3540.98234816264,3378.29661226802,2007.58317282444,2276.03137693845,1896.66583273262,2314.30213661682,1624.3453903403,2352.7202523095,3665.24626539932,2862.43297622641,3150.14221575938
"YNL147W",17491.609377682,8806.89352844498,7001.60552742011,5271.96864715329,25470.3492276049,10921.8685806602,7829.00701759743,6540.29860142311,11614.0483944979,5295.47101780465,8516.7085862057,6800.3996638265,9865.86293102094,27067.5507452206,4998.62285087516,5887.88533184526,7075.2121265202,6627.36816349992
"YNL286W",5720.52633735511,3469.20967582341,3373.86525891904,2152.94566947716,7873.72870085556,3379.26731731739,4029.70305844576,2507.78622158881,3951.73015608538,2118.02478991136,2960.51434250302,2161.79116418987,3514.31065189962,8072.39362713546,1961.50789554044,3132.17429417855,2657.43613364515,2516.49291948595
"YNL337W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YNL322C",6071.18360082279,8375.85324578931,11026.1925214257,7231.13989029932,5255.72376476738,7008.7177268485,6254.99336895459,6574.70570364013,5887.78948511056,4898.69928234423,5787.14448636261,5532.48441256942,5024.15098567613,5218.369442983,7746.18620108382,6508.29677857678,7645.06573479655,6929.10592363012
"YNL158W",734.317563497026,1211.47004552564,1505.87966209971,1266.05502588467,684.729202661617,924.121278416232,1032.23358842157,1264.21524145951,1025.71915584231,868.80738775043,1081.11490404576,856.558763169571,757.279292409785,672.394942233103,1064.71483640395,1074.17515858046,1130.30369166365,1217.81359988552
"YNL168C",1386.12753558989,1472.56272775099,1293.42636460738,1454.2398053024,1260.37486631956,1289.22100628793,1104.09073325092,1256.35076095276,1194.17247052507,1467.64637817728,1408.29441448066,1860.65044400766,1590.83697668224,1302.76520057664,1595.71072668214,1278.97117012291,1801.71536874172,1526.79306625886
"YNL259C",45669.3269687261,41724.509475482,51278.7433827866,31628.0854516441,71211.8370768082,58903.15511273,40688.2528174174,33003.292446562,48666.8548857463,12702.4221371007,35538.7237536591,5694.3367016587,9762.84778324764,63709.4207765866,16190.3823844308,32651.913114794,17424.1047177479,23213.2893623373
"YNR022C",1731.28429296396,1769.73367152021,1461.78558148809,1415.11227690861,2000.30296823605,1560.95096768752,1577.43541744424,1606.32014350299,1591.0761708735,1487.28044343718,2145.49428326109,1637.18146577446,2082.32146033345,2949.03651294627,1572.11090933644,1502.84131999529,2137.10775645112,1893.70618257719
"YNR077C",0,0,0,0.93160781889968,0,0,0,1.96612012668664,0,0,1.67355248304298,0.867840692167752,0,3.65432033822339,0,0,0,0
"YNL068C",864.954583220279,973.163633749041,1273.38360069301,1271.64467279806,1161.80540336443,1358.64980699796,1451.970561393,1159.02781468178,1362.62578520783,1150.22898980895,776.528352131941,1082.19734313319,1492.540079952,944.641807430746,943.992693827885,1294.02970038338,946.621505497563,1192.46762803459
"tI(AAU)N2",2.75025304680534,3.79771174145967,4.00855278287411,5.58964691339808,1.31425950606836,0,6.84353760279496,0,0,0.818086052495697,0,3.47136276867101,0,0,3.63074113010725,3.01170605209476,0,1.20695104052084
"YNL037C",4075.87501536551,3770.17833133409,3686.53237598322,3977.96538670163,5137.44040922123,5087.45522444169,2972.37649881394,3908.64681185304,4946.29698660964,6979.09211384079,6535.22244628282,9505.89302165947,5930.84156111589,7173.43082393251,10037.1838541815,4655.09365452113,8314.59670689681,8630.90689076451
"YNL085W",6915.51128619203,4971.20466957071,4983.96729337348,3652.83425790565,6960.31834413805,5788.92552127059,4943.31532841889,4030.54625970762,5879.7129563244,4143.60585589071,4177.18699767527,4860.34179648549,8144.48767548094,8087.01090848836,3585.35686598091,5568.64449032321,3285.5915962336,4382.43922813116
"YNL051W",1240.36412410921,1092.79155360502,912.613850234339,927.881387624082,1119.74909917024,997.141223990572,875.972813157755,997.805964293471,994.566830524261,1407.92609634509,1256.83791476527,1252.72803914415,1036.44247912367,1087.16030062146,1293.45152760071,972.781054826607,852.586256607077,1180.39811762938
"YNL148C",341.031377803862,388.316025564251,304.650011498432,445.308537434047,395.592111326577,319.611892923749,360.426313747201,439.427848314464,299.98535491451,438.494124137694,469.431471493555,403.545921858004,443.515598046852,396.493756697238,482.888570304264,422.642749310631,537.881623653582,405.535549615001
"YNR075C-A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YNL255C",6801.37578474961,6386.8017211998,7263.49764256789,7709.05470139485,5971.99519557464,9079.61126526829,9593.49912951807,5879.6822388564,7635.78107240088,9014.49021245008,4548.71564891081,8195.45357648616,12596.1575346001,7622.91222553399,6662.40997374681,7906.73228876611,5959.95407467903,8279.68413797294
"YNL070W",9531.0019337039,5386.10467732518,5160.34361581994,3274.60148343238,14539.6529156343,8246.46565674796,6089.60787688705,4130.81838616863,7897.69136303778,3815.55334883993,5634.01443416418,5468.69812169509,6117.99885249027,19150.4657324597,3678.84845008117,4831.78040957736,4309.94890748063,4854.35708497481
"tD(GUC)N",4.12537957020801,5.69656761218951,4.00855278287411,21.4269798346926,6.57129753034181,19.1527726096628,19.390023207919,5.89836038005993,12.691688092537,5.72660236746988,10.8780911397793,20.3942562659422,8.6501269122613,27.4074025366754,17.2460203680094,27.1053544688528,14.4187381632079,8.44865728364586
"tT(AGU)N1",53.6299344127041,52.2185364450705,88.1881612232305,32.6062736614888,86.7411274005119,75.4140421505475,51.3265320209622,42.2715827237628,102.68729456689,38.4500444672978,43.5123645591174,10.8480086520969,30.6686317798355,67.6049262571327,13.6152792379022,45.1755907814214,17.5532464595575,41.0363353777085
